Cidade,Nome,Estado (Lista),País,Estado,Município IBGE,Percentual de ISS,Distrito
3167202,Sete Lagoas,MG,1,MG,,0,
5007703,Sete Quedas,MS,1,MS,,0,
4320602,Severiano de Almeida,RS,1,RS,,0,
2413607,Severiano Melo,RN,1,RN,,0,
3551900,Severinia,SP,1,SP,,0,
4217600,Sideropolis,SC,1,SC,,0,
5007901,Sidrolandia,MS,1,MS,,0,
2210656,Sigefredo Pacheco,PI,1,PI,,0,
3305604,Silva Jardim,RJ,1,RJ,,0,
5220603,Silvania,GO,1,GO,,0,
1720655,Silvanopolis,TO,1,TO,,0,
4320651,Silveira Martins,RS,1,RS,,0,
3167301,Silveirandia,MG,1,MG,,0,
3552007,Silveiras,SP,1,SP,,0,
1304005,Silves,AM,1,AM,,0,
3167400,Silvianopolis,MG,1,MG,,0,
2807105,Simao Dias,SE,1,SE,,0,
3167509,Simao Pereira,MG,1,MG,,0,
2210706,Simoes,PI,1,PI,,0,
2930709,Simoes Filho,BA,1,BA,,0,
5220686,Simolandia,GO,1,GO,,0,
3167608,Simonesia,MG,1,MG,,0,
2210805,Simplicio Mendes,PI,1,PI,,0,
4320677,Sinimbu,RS,1,RS,,0,
5107909,Sinop,MT,1,MT,,0,
4126603,Siqueira Campos,PR,1,PR,,0,
2614204,Sirinhaem,PE,1,PE,,0,
2807204,Siriri,SE,1,SE,,0,
5220702,Sitio d'Abadia,GO,1,GO,,0,
2930758,Sitio de Mato,BA,1,BA,,0,
2930766,Sitio do Quinto,BA,1,BA,,0,
2111805,Sitio Novo,MA,1,MA,,0,
2413706,Sitio Novo,RN,1,RN,,0,
1720804,Sitio Novo Tocantins,TO,1,TO,,0,
2930774,Sobradinho,BA,1,BA,,0,
4320701,Sobradinho,RS,1,RS,,0,
2312908,Sobral,CE,1,CE,,0,
3167707,Sobralia,MG,1,MG,,0,
3552106,Socorro,SP,1,SP,,0,
2210904,Socorro do Piaui,PI,1,PI,,0,
2516003,Solanea,PB,1,PB,,0,
2516102,Soledade,PB,1,PB,,0,
4320800,Soledade,RS,1,RS,,0,
3167806,Soledade de Minas,MG,1,MG,,0,
2614402,Solidao,PE,1,PE,,0,
2313005,Solonopole,CE,1,CE,,0,
4217709,Sombrio,SC,1,SC,,0,
5007935,Sonora,MS,1,MS,,0,
3552205,Sorocaba,SP,1,SP,,0,
5107925,Sorriso,MT,1,MT,,0,
1507904,Soure,PA,1,PA,,0,
2516201,Sousa,PB,1,PB,,0,
2930808,Souto Soares,BA,1,BA,,0,
5219100,Sta Barbara de Goias,GO,1,GO,,0,
3157252,Sta Barbara do Leste,MG,1,MG,,0,
4316709,Sta Barbara do Sul,RS,1,RS,,0,
3545803,Sta Barbara d'Oeste,SP,1,SP,,0,
3157302,Sta Barbara Tugurio,MG,1,MG,,0,
4123204,Sta Cecilia do Pavao,PR,1,PR,,0,
3546108,Sta Clara d'Oeste,SP,1,SP,,0,
2612471,Sta Cruz Baixa Verde,PE,1,PE,,0,
2612505,Sta Cruz Capibaribe,PE,1,PE,,0,
3546207,Sta Cruz Conceicao,SP,1,SP,,0,
2209104,Sta Cruz do Piaui,PI,1,PI,,0,
3157401,Sta Cruz Escalvado,MG,1,MG,,0,
4123303,Sta Cruz M.Castelo,PR,1,PR,,0,
2209153,Sta Cruz Milagres,PI,1,PI,,0,
3546306,Sta Cruz Palmeiras,SP,1,SP,,0,
3546405,Sta Cruz Rio Pardo,SP,1,SP,,0,
3157500,Sta Efigenia Minas,MG,1,MG,,0,
1718865,Sta Fe do Araguaia,TO,1,TO,,0,
5219308,Sta Helena de Goias,GO,1,GO,,0,
1303601,Sta Isabel Rio Negro,AM,1,AM,,0,
2806305,Sta Luzia do Itanhy,SE,1,SE,,0,
1100296,Sta Luzia D'Oeste,RO,1,RO,,0,
1506583,Sta Maria Barreiras,PA,1,PA,,0,
2612604,Sta Maria Boa Vista,PE,1,PE,,0,
2612703,Sta Maria Cambuca,PE,1,PE,,0,
1506609,Sta Maria do Para,PA,1,PA,,0,
3158201,Sta Maria do Suacui,MG,1,MG,,0,
3304607,Sta Maria Madalena,RJ,1,RJ,,0,
1718881,Sta Maria Tocantins,TO,1,TO,,0,
5219407,Sta Rita do Araguaia,GO,1,GO,,0,
3159506,Sta Rita do Itueto,MG,1,MG,,0,
5007554,Sta Rita do Pardo,MS,1,MS,,0,
3159407,Sta Rita Ibitipoca,MG,1,MG,,0,
3159308,Sta Rita Jacutinga,MG,1,MG,,0,
3547502,Sta Rita P.Quatro,SP,1,SP,,0,
3547601,Sta Rosa de Viterbo,SP,1,SP,,0,
1718907,Sta Rosa Tocantins,TO,1,TO,,0,
1719004,Sta Tereza Tocantins,TO,1,TO,,0,
5219704,Sta Terezinha Goias,GO,1,GO,,0,
4124053,Sta Terezinha Itaipu,PR,1,PR,,0,
2806602,Sto Amaro das Brotas,SE,1,SE,,0,
4215703,Sto Amaro Imperatriz,SC,1,SC,,0,
3160009,Sto Ant. Aventureiro,MG,1,MG,,0,
5219753,Sto Ant. Descoberto,GO,1,GO,,0,
3160504,Sto Ant. Rio Abaixo,MG,1,MG,,0,
4124202,Sto Antonio  Caiua,PR,1,PR,,0,
3547908,Sto Antonio Alegria,SP,1,SP,,0,
5219712,Sto Antonio da Barra,GO,1,GO,,0,
5219738,Sto Antonio de Goias,GO,1,GO,,0,
3304706,Sto Antonio de Padua,RJ,1,RJ,,0,
3548005,Sto Antonio de Posse,SP,1,SP,,0,
3160108,Sto Antonio do Grama,MG,1,MG,,0,
3160405,Sto Antonio do Monte,MG,1,MG,,0,
4317558,Sto Antonio do Palma,RS,1,RS,,0,
1507003,Sto Antonio do Taua,PA,1,PA,,0,
3160207,Sto Antonio Itambe,MG,1,MG,,0,
3160306,Sto Antonio Jacinto,MG,1,MG,,0,
3548104,Sto Antonio Jardim,SP,1,SP,,0,
5107800,Sto Antonio Leverger,MT,1,MT,,0,
4317707,Sto Antonio Missoes,RS,1,RS,,0,
4124301,Sto Antonio Paraiso,PR,1,PR,,0,
4317608,Sto Antonio Patrulha,RS,1,RS,,0,
3548203,Sto Antonio Pinhal,SP,1,SP,,0,
4317756,Sto Antonio Planalto,RS,1,RS,,0,
4124103,Sto Antonio Platina,PR,1,PR,,0,
4124400,Sto Antonio Sudoeste,PR,1,PR,,0,
4317954,Sto Expedito do Sul,RS,1,RS,,0,
1720853,Sucupira,TO,1,TO,,0,
2111904,Sucupira do Norte,MA,1,MA,,0,
3552304,Sud Mennucci,SP,1,SP,,0,
4217758,Sul Brasil,SC,1,SC,,0,
4126652,Sulina,PR,1,PR,,0,
3552403,Sumare,SP,1,SP,,0,
2516300,Sume,PB,1,PB,,0,
3305703,Sumidouro,RJ,1,RJ,,0,
2614501,Surubim,PE,1,PE,,0,
3552551,Suzanapolis,SP,1,SP,,0,
3552502,Suzano,SP,1,SP,,0,
5107941,Tabapora,MT,1,MT,,0,
3552601,Tabapua,SP,1,SP,,0,
1304062,Tabatinga,AM,1,AM,,0,
3552700,Tabatinga,SP,1,SP,,0,
2614600,Tabira,PE,1,PE,,0,
3552809,Taboao da Serra,SP,1,SP,,0,
2930907,Tabocas Brejo Velho,BA,1,BA,,0,
2413805,Taboleiro Grande,RN,1,RN,,0,
3167905,Tabuleiro,MG,1,MG,,0,
2313104,Tabuleiro do Norte,CE,1,CE,,0,
2614709,Tacaimbo,PE,1,PE,,0,
2614808,Tacaratu,PE,1,PE,,0,
3552908,Taciba,SP,1,SP,,0,
2516409,Tacima,PB,1,PB,,0,
5007950,Tacuru,MS,1,MS,,0,
3553005,Taguai,SP,1,SP,,0,
1720903,Taguatinga,TO,1,TO,,0,
3553104,Taiacu,SP,1,SP,,0,
1507953,Tailandia,PA,1,PA,,0,
4217808,Taio,SC,1,SC,,0,
3168002,Taiobeiras,MG,1,MG,,0,
1720937,Taipas do Tocantins,TO,1,TO,,0,
2413904,Taipu,RN,1,RN,,0,
3553203,Taiuva,SP,1,SP,,0,
3553302,Tambau,SP,1,SP,,0,
4126702,Tamboara,PR,1,PR,,0,
2313203,Tamboril,CE,1,CE,,0,
3553401,Tanabi,SP,1,SP,,0,
2414001,Tangara,RN,1,RN,,0,
4217907,Tangara,SC,1,SC,,0,
5107958,TANGARA DA SERRA,MT,1,MT,,0,
2931004,Tanhacu,BA,1,BA,,0,
2709004,Tanque D'Arca,AL,1,AL,,0,
2931053,Tanque Novo,BA,1,BA,,0,
2931103,Tanquinho,BA,1,BA,,0,
1304104,Tapaua,AM,1,AM,,0,
4126801,Tapejara,PR,1,PR,,0,
4320909,Tapejara,RS,1,RS,,0,
4321006,Tapera,RS,1,RS,,0,
2516508,Taperoa,PB,1,PB,,0,
2931202,Taperoa,BA,1,BA,,0,
4321105,Tapes,RS,1,RS,,0,
3168101,Tapira,MG,1,MG,,0,
4126900,Tapira,PR,1,PR,,0,
3168200,Tapirai,MG,1,MG,,0,
3553500,Tapirai,SP,1,SP,,0,
2931301,Tapiramuta,BA,1,BA,,0,
3553609,Tapiratiba,SP,1,SP,,0,
4321204,Taquara,RS,1,RS,,0,
3168309,Taquaracu de Minas,MG,1,MG,,0,
5221007,Taquaral de Goias,GO,1,GO,,0,
2709103,Taquarana,AL,1,AL,,0,
4321303,Taquari,RS,1,RS,,0,
3553708,Taquaritinga,SP,1,SP,,0,
2615003,Taquaritinga Norte,PE,1,PE,,0,
3553807,Taquarituba,SP,1,SP,,0,
3553856,Taquarivai,SP,1,SP,,0,
4321329,Taquarucu do Sul,RS,1,RS,,0,
5007976,Taquarussu,MS,1,MS,,0,
3553906,Tarabai,SP,1,SP,,0,
1200609,Tarauaca,AC,1,AC,,0,
2313252,Tarrafas,CE,1,CE,,0,
1600709,Tartarugalzinho,AP,1,AP,,0,
3553955,Taruma,SP,1,SP,,0,
3168408,Tarumirim,MG,1,MG,,0,
2112001,Tasso Fragoso,MA,1,MA,,0,
3554003,Tatui,SP,1,SP,,0,
2313302,Taua,CE,1,CE,,0,
3554102,Taubate,SP,1,SP,,0,
2516607,Tavares,PB,1,PB,,0,
4321352,Tavares,RS,1,RS,,0,
1304203,Tefe,AM,1,AM,,0,
2516706,Teixeira,PB,1,PB,,0,
2931350,Teixeira de Freitas,BA,1,BA,,0,
4127007,Teixeira Soares,PR,1,PR,,0,
3168507,Teixeiras,MG,1,MG,,0,
1101559,Teixeiropolis,RO,1,RO,,0,
2313351,Tejucuoca,CE,1,CE,,0,
3554201,Tejupa,SP,1,SP,,0,
4127106,Telemaco Borba,PR,1,PR,,0,
2807303,Telha,SE,1,SE,,0,
2414100,Tenente Ananias,RN,1,RN,,0,
4321402,Tenente Portela,RS,1,RS,,0,
2931400,Teodoro Sampaio,BA,1,BA,,0,
3554300,Teodoro Sampaio,SP,1,SP,,0,
2931509,Teofilandia,BA,1,BA,,0,
3168606,Teofilo Otoni,MG,1,MG,,0,
2931608,Teolandia,BA,1,BA,,0,
2709152,Teotonio Vilela,AL,1,AL,,0,
5008008,Terenos,MS,1,MS,,0,
2211001,Teresina,PI,1,PI,,0,
5221080,Teresina de Goias,GO,1,GO,,0,
3305802,Teresopolis,RJ,1,RJ,,0,
2615102,Terezinha,PE,1,PE,,0,
5221197,Terezopolis de Goias,GO,1,GO,,0,
1507961,Terra Alta,PA,1,PA,,0,
4127205,Terra Boa,PR,1,PR,,0,
4321436,Terra de Areia,RS,1,RS,,0,
2615201,Terra Nova,PE,1,PE,,0,
2931707,Terra Nova,BA,1,BA,,0,
4127304,Terra Rica,PR,1,PR,,0,
3554409,Terra Roxa,SP,1,SP,,0,
4127403,Terra Roxa,PR,1,PR,,0,
1507979,Terra Santa,PA,1,PA,,0,
4321451,Teutonia,RS,1,RS,,0,
1101609,Theobroma,RO,1,RO,,0,
2313401,Tiangua,CE,1,CE,,0,
4127502,Tibagi,PR,1,PR,,0,
2414209,Tibau do Sul,RN,1,RN,,0,
3554508,Tiete,SP,1,SP,,0,
4218004,Tijucas,SC,1,SC,,0,
4127601,Tijucas do Sul,PR,1,PR,,0,
2615300,Timbauba,PE,1,PE,,0,
2414308,Timbauba  Batistas,RN,1,RN,,0,
4218103,Timbe do Sul,SC,1,SC,,0,
2112100,Timbiras,MA,1,MA,,0,
4218202,Timbo,SC,1,SC,,0,
4218251,Timbo Grande,SC,1,SC,,0,
3554607,Timburi,SP,1,SP,,0,
2112209,Timon,MA,1,MA,,0,
3168705,Timoteo,MG,1,MG,,0,
3168804,Tiradentes,MG,1,MG,,0,
4321477,Tiradentes do Sul,RS,1,RS,,0,
3168903,Tiros,MG,1,MG,,0,
2807402,Tobias Barreto,SE,1,SE,,0,
1721109,Tocantinia,TO,1,TO,,0,
1721208,Tocantinopolis,TO,1,TO,,0,
3169000,Tocantins,MG,1,MG,,0,
3169109,Toledo,MG,1,MG,,0,
4127700,Toledo,PR,1,PR,,0,
2807501,Tomar do Geru,SE,1,SE,,0,
4127809,Tomazina,PR,1,PR,,0,
3169208,Tombos,MG,1,MG,,0,
1508001,Tome-Acu,PA,1,PA,,0,
1304237,Tonantins,AM,1,AM,,0,
2615409,Toritama,PE,1,PE,,0,
3554656,Torre  da Pedra,SP,1,SP,,0,
4321501,Torres,RS,1,RS,,0,
3554706,Torrinha,SP,1,SP,,0,
2414407,Touros,RN,1,RN,,0,
2615508,Tracunhaem,PE,1,PE,,0,
2709202,Traipu,AL,1,AL,,0,
1508050,Trairao,PA,1,PA,,0,
2313500,Trairi,CE,1,CE,,0,
3305901,Trajano de Morais,RJ,1,RJ,,0,
4321600,Tramandai,RS,1,RS,,0,
4321626,Travesseiro,RS,1,RS,,0,
2931806,Tremedal,BA,1,BA,,0,
3554805,Tremembe,SP,1,SP,,0,
4321634,Tres Arroios,RS,1,RS,,0,
4218301,Tres Barras,SC,1,SC,,0,
4127858,Tres Barras Parana,PR,1,PR,,0,
4321667,Tres Cachoeiras,RS,1,RS,,0,
3169307,Tres Coracoes,MG,1,MG,,0,
4321709,Tres Coroas,RS,1,RS,,0,
4321808,Tres de Maio,RS,1,RS,,0,
4321832,Tres Forquilhas,RS,1,RS,,0,
3554904,Tres Fronteiras,SP,1,SP,,0,
5008305,Tres Lagoas,MS,1,MS,,0,
3169356,Tres Marias,MG,1,MG,,0,
4321857,Tres Palmeiras,RS,1,RS,,0,
4321907,Tres Passos,RS,1,RS,,0,
3169406,Tres Pontas,MG,1,MG,,0,
5221304,Tres Ranchos,GO,1,GO,,0,
3306008,Tres Rios,RJ,1,RJ,,0,
4218400,Treze de Maio,SC,1,SC,,0,
4218509,Treze Tilias,SC,1,SC,,0,
2615607,Trindade,PE,1,PE,,0,
5221403,Trindade,GO,1,GO,,0,
4321956,Trindade do Sul,RS,1,RS,,0,
2516805,Triunfo,PB,1,PB,,0,
2615706,Triunfo,PE,1,PE,,0,
4322004,Triunfo,RS,1,RS,,0,
5221452,Trombas,GO,1,GO,,0,
4218608,Trombudo Central,SC,1,SC,,0,
4218707,Tubarao,SC,1,SC,,0,
2931905,Tucano,BA,1,BA,,0,
1508084,Tucuma,PA,1,PA,,0,
4322103,Tucunduva,RS,1,RS,,0,
1508100,Tucurui,PA,1,PA,,0,
3554953,Tuiuti,SP,1,SP,,0,
3169505,Tumiritinga,MG,1,MG,,0,
4218756,Tunapolis,SC,1,SC,,0,
4322152,Tunas,RS,1,RS,,0,
4127882,Tunas do Parana,PR,1,PR,,0,
4127908,Tuneiras do Oeste,PR,1,PR,,0,
2112308,Tuntum,MA,1,MA,,0,
3555000,Tupa,SP,1,SP,,0,
3169604,Tupaciguara,MG,1,MG,,0,
2615805,Tupanatinga,PE,1,PE,,0,
4322186,Tupanci do Sul,RS,1,RS,,0,
4322202,Tupancireta,RS,1,RS,,0,
4322251,Tupandi,RS,1,RS,,0,
4322301,Tuparendi,RS,1,RS,,0,
2615904,Tuparetama,PE,1,PE,,0,
4127957,Tupassi,PR,1,PR,,0,
3555109,Tupi Paulista,SP,1,SP,,0,
1721307,Tupiratins,TO,1,TO,,0,
2112407,Turiacu,MA,1,MA,,0,
3555208,Turiuba,SP,1,SP,,0,
3169703,Turmalina,MG,1,MG,,0,
3555307,Turmalina,SP,1,SP,,0,
2313559,Tururu,CE,1,CE,,0,
5221502,Turvania,GO,1,GO,,0,
5221551,Turvelandia,GO,1,GO,,0,
4127965,Turvo,PR,1,PR,,0,
4218806,Turvo,SC,1,SC,,0,
3169802,Turvolandia,MG,1,MG,,0,
2112506,Tutoia,MA,1,MA,,0,
1304260,Uarini,AM,1,AM,,0,
2932002,Uaua,BA,1,BA,,0,
3169901,Uba,MG,1,MG,,0,
3170008,Ubai,MG,1,MG,,0,
2932101,Ubaira,BA,1,BA,,0,
2932200,Ubaitaba,BA,1,BA,,0,
2313609,Ubajara,CE,1,CE,,0,
3170057,Ubaporanga,MG,1,MG,,0,
3555356,Ubarana,SP,1,SP,,0,
2932309,Ubata,BA,1,BA,,0,
3555406,Ubatuba,SP,1,SP,,0,
3170107,Uberaba,MG,1,MG,,0,
3170206,Uberlandia,MG,1,MG,,0,
3555505,Ubirajara,SP,1,SP,,0,
4128005,Ubirata,PR,1,PR,,0,
3555604,Uchoa,SP,1,SP,,0,
2932408,Uibai,BA,1,BA,,0,
5221577,Uirapuru,GO,1,GO,,0,
2516904,Uirauna,PB,1,PB,,0,
1508126,Ulianopolis,PA,1,PA,,0,
2313708,Umari,CE,1,CE,,0,
2414506,Umarizal,RN,1,RN,,0,
2807600,Umbauba,SE,1,SE,,0,
2932457,Umburanas,BA,1,BA,,0,
3170305,Umburatiba,MG,1,MG,,0,
2517001,Umbuzeiro,PB,1,PB,,0,
2313757,Umirim,CE,1,CE,,0,
4128104,Umuarama,PR,1,PR,,0,
2932507,Una,BA,1,BA,,0,
3170404,Unai,MG,1,MG,,0,
2211100,Uniao,PI,1,PI,,0,
4322350,Uniao da Serra,RS,1,RS,,0,
4128203,Uniao da Vitoria,PR,1,PR,,0,
4218855,Uniao do Oeste,SC,1,SC,,0,
2709301,Uniao dos Palmares,AL,1,AL,,0,
3555703,Uniao Paulista,SP,1,SP,,0,
4128302,Uniflor,PR,1,PR,,0,
2414605,Upanema,RN,1,RN,,0,
4128401,Urai,PR,1,PR,,0,
2932606,Urandi,BA,1,BA,,0,
3555802,Urania,SP,1,SP,,0,
2112605,Urbano Santos,MA,1,MA,,0,
3555901,Uru,SP,1,SP,,0,
5221601,Uruacu,GO,1,GO,,0,
5221700,Uruana,GO,1,GO,,0,
1508159,Uruara,PA,1,PA,,0,
4218905,Urubici,SC,1,SC,,0,
2313807,Uruburetama,CE,1,CE,,0,
3170503,Urucania,MG,1,MG,,0,
1304302,Urucara,AM,1,AM,,0,
2932705,Urucuca,BA,1,BA,,0,
2211209,Urucui,PI,1,PI,,0,
3170529,Urucuia,MG,1,MG,,0,
1304401,Urucurituba,AM,1,AM,,0,
4322400,Uruguaiana,RS,1,RS,,0,
2313906,Uruoca,CE,1,CE,,0,
1101708,Urupa,RO,1,RO,,0,
4218954,Urupema,SC,1,SC,,0,
3556008,Urupes,SP,1,SP,,0,
4219002,Urussanga,SC,1,SC,,0,
5221809,Urutai,GO,1,GO,,0,
2932804,Utinga,BA,1,BA,,0,
4322509,Vacaria,RS,1,RS,,0,
1101757,Vale do Anari,RO,1,RO,,0,
1101807,Vale do Paraiso,RO,1,RO,,0,
4322533,Vale do Sol,RS,1,RS,,0,
4322541,Vale Real,RS,1,RS,,0,
2932903,Valenca,BA,1,BA,,0,
3306107,Valenca,RJ,1,RJ,,0,
2211308,Valenca do Piaui,PI,1,PI,,0,
2933000,Valente,BA,1,BA,,0,
3556107,Valentim Gentil,SP,1,SP,,0,
3556206,Valinhos,SP,1,SP,,0,
3556305,Valparaiso,SP,1,SP,,0,
4322558,Vanini,RS,1,RS,,0,
4219101,Vargeao,SC,1,SC,,0,
3556354,Vargem,SP,1,SP,,0,
4219150,Vargem,SC,1,SC,,0,
3205036,Vargem Alta,ES,1,ES,,0,
3170602,Vargem Bonita,MG,1,MG,,0,
4219176,Vargem Bonita,SC,1,SC,,0,
3556404,Vargem Gde do Sul,SP,1,SP,,0,
3556453,Vargem Gde Paulista,SP,1,SP,,0,
2112704,Vargem Grande,MA,1,MA,,0,
3170701,Varginha,MG,1,MG,,0,
5221908,Varjao,GO,1,GO,,0,
2313955,Varjota,CE,1,CE,,0,
3306156,Varre e Sai,RJ,1,RJ,,0,
2414704,Varzea,RN,1,RN,,0,
2517100,Varzea,PB,1,PB,,0,
2314003,Varzea Alegre,CE,1,CE,,0,
2211357,Varzea Branca,PI,1,PI,,0,
3170800,Varzea da Palma,MG,1,MG,,0,
2933059,Varzea da Roca,BA,1,BA,,0,
2933109,Varzea do Poco,BA,1,BA,,0,
2211407,Varzea Grande,PI,1,PI,,0,
5108402,VARZEA GRANDE,MT,1,MT,,0,
2933158,Varzea Nova,BA,1,BA,,0,
3556503,Varzea Paulista,SP,1,SP,,0,
2933174,Varzedo,BA,1,BA,,0,
3170909,Varzelandia,MG,1,MG,,0,
3306206,Vassouras,RJ,1,RJ,,0,
3171006,Vazante,MG,1,MG,,0,
4322608,Venancio Aires,RS,1,RS,,0,
3205069,Venda Nova Imigrante,ES,1,ES,,0,
4128534,Ventania,PR,1,PR,,0,
2616001,Venturosa,PE,1,PE,,0,
2414803,Vera Cruz,RN,1,RN,,0,
2933208,Vera Cruz,BA,1,BA,,0,
3556602,Vera Cruz,SP,1,SP,,0,
4322707,Vera Cruz,RS,1,RS,,0,
4128559,Vera Cruz do Oeste,PR,1,PR,,0,
4322806,Veranopolis,RS,1,RS,,0,
2616100,Verdejante,PE,1,PE,,0,
4128609,Vere,PR,1,PR,,0,
2933257,Vereda,BA,1,BA,,0,
3171105,Verissimo,MG,1,MG,,0,
2616183,Vertente do Lerio,PE,1,PE,,0,
2616209,Vertentes,PE,1,PE,,0,
3171204,Vespasiano,MG,1,MG,,0,
4322905,Viadutos,RS,1,RS,,0,
4323002,Viamao,RS,1,RS,,0,
2112803,Viana,MA,1,MA,,0,
3205101,Viana,ES,1,ES,,0,
5222005,Vianopolis,GO,1,GO,,0,
2616308,Vicencia,PE,1,PE,,0,
4323101,Vicente Dutra,RS,1,RS,,0,
5008404,Vicentina,MS,1,MS,,0,
5222054,Vicentinopolis,GO,1,GO,,0,
2414902,Vicosa,RN,1,RN,,0,
2709400,Vicosa,AL,1,AL,,0,
3171303,Vicosa,MG,1,MG,,0,
2314102,Vicosa do Ceara,CE,1,CE,,0,
4323200,Victor Graeff,RS,1,RS,,0,
4219200,Vidal Ramos,SC,1,SC,,0,
4219309,Videira,SC,1,SC,,0,
3171402,Vieiras,MG,1,MG,,0,
1508209,Vigia,PA,1,PA,,0,
4128625,Vila Alta,PR,1,PR,,0,
5105507,Vila B.Sant.Trindade,MT,1,MT,,0,
5222203,Vila Boa,GO,1,GO,,0,
2415008,Vila Flor,RN,1,RN,,0,
4323309,Vila Flores,RS,1,RS,,0,
4323358,VILA LANGARO,RS,1,RS,,0,
4323408,Vila Maria,RS,1,RS,,0,
4323457,Vila Nova do Sul,RS,1,RS,,0,
3205150,Vila Pavao,ES,1,ES,,0,
3205200,Vila Velha,ES,1,ES,,0,
1100304,Vilhena,RO,1,RO,,0,
3556701,Vinhedo,SP,1,SP,,0,
3556800,Viradouro,SP,1,SP,,0,
3171600,Virgem da Lapa,MG,1,MG,,0,
3171709,Virginia,MG,1,MG,,0,
3171808,Virginopolis,MG,1,MG,,0,
3171907,Virgolandia,MG,1,MG,,0,
4128658,Virmond,PR,1,PR,,0,
3172004,Visconde Rio Branco,MG,1,MG,,0,
1508308,Viseu,PA,1,PA,,0,
4323507,Vista Alegre,RS,1,RS,,0,
3556909,Vista Alegre do Alto,SP,1,SP,,0,
4323606,Vista Alegre Prata,RS,1,RS,,0,
4323705,Vista Gaucha,RS,1,RS,,0,
2505501,Vista Serrana,PB,1,PB,,0,
4219358,Vitor Meireles,SC,1,SC,,0,
3205309,Vitoria,ES,1,ES,,0,
2933307,Vitoria da Conquista,BA,1,BA,,0,
4323754,Vitoria das Missoes,RS,1,RS,,0,
2616407,Vitoria de Sto Antao,PE,1,PE,,0,
2112902,Vitoria do Mearim,MA,1,MA,,0,
1508357,Vitoria do Xingu,PA,1,PA,,0,
4128708,Vitorino,PR,1,PR,,0,
2113009,Vitorino Freire,MA,1,MA,,0,
3172103,Volta Grande,MG,1,MG,,0,
3306305,Volta Redonda,RJ,1,RJ,,0,
3557006,Votorantim,SP,1,SP,,0,
3557105,Votuporanga,SP,1,SP,,0,
2933406,Wagner,BA,1,BA,,0,
1722081,Wanderlandia,TO,1,TO,,0,
2933455,Wanderley,BA,1,BA,,0,
3172202,Wenceslau Braz,MG,1,MG,,0,
4128500,Wenceslau Braz,PR,1,PR,,0,
2933505,Wenceslau Guimaraes,BA,1,BA,,0,
4219408,Witmarsum,SC,1,SC,,0,
1722107,Xambioa,TO,1,TO,,0,
4128807,Xambre,PR,1,PR,,0,
4323804,Xangri-la,RS,1,RS,,0,
4219507,Xanxere,SC,1,SC,,0,
1200708,Xapuri,AC,1,AC,,0,
4219606,Xavantina,SC,1,SC,,0,
4219705,Xaxim,SC,1,SC,,0,
2616506,Xexeu,PE,1,PE,,0,
1508407,Xinguara,PA,1,PA,,0,
2933604,Xique-Xique,BA,1,BA,,0,
3557154,Zacarias,SP,1,SP,,0,
2114007,Ze Doca,MA,1,MA,,0,
4219853,ZORTEA,SC,1,SC,,0,
